,AGO,BOL,BRA,BDI,ECU,IDN,MDG,MWI,PNG,PRY,PER,RWA,TLS,ZWE,COG,CUB,DOM,HTI,PHL,TZA,ZMB,BEN,CMR,CAF,COL,COD,CRI,CIV,SLV,GNQ,ETH,GAB,GHA,GTM,GIN,GUY,HND,IND,JAM,KEN,LAO,LBR,MEX,NPL,NIC,NGA,PAN,SLE,LKA,THA,TGO,TTO,UGA,VEN,VNM,YEM
1949,22.249168,20.724232,24.509995,20.658333,21.693913,25.877878,22.941998,22.169601,25.231705,23.693655,19.52863,18.934376,24.326786,21.77525,24.973522,25.00869,23.44785,23.822918,25.533201,22.646666,22.227985,27.89123,25.107922,24.905697,24.43307,24.308285,24.26823,26.471294,23.98077,25.014706,22.496105,25.478378,27.533255,22.975447,25.930729,25.51366,23.388393,23.701803,24.4025,24.61864,23.734243,25.393833,21.136024,12.649492,24.536068,27.100164,24.913567,25.958109,26.519608,26.32423,27.532858,25.878332,22.654125,25.116142,24.3625,23.136917
1950,21.786556,20.74593,24.528568,19.855701,21.308332,25.886017,22.579927,21.27676,25.393637,23.672728,19.151657,18.15052,24.479168,21.437601,24.582647,24.550953,23.327688,23.6575,25.599781,21.925022,21.483683,27.30804,24.687029,24.6778,24.179468,23.738483,23.93698,26.13031,23.670513,24.62549,22.382963,25.09985,27.003271,22.5686,25.684448,25.54347,22.942707,23.394928,24.146666,23.99788,23.42178,25.339666,21.383165,12.544207,24.1237,26.466192,24.51531,26.06284,26.640194,26.123703,26.992142,25.756668,21.861164,24.96382,24.15704,23.073013
1951,21.658922,20.611654,24.488796,20.445175,21.960651,25.858358,22.404696,21.695423,25.237955,23.882671,19.578894,18.785418,24.695833,21.183033,24.839716,24.742619,23.651344,24.0475,25.77715,22.544407,21.391155,27.705847,24.928942,25.182129,24.590763,23.79951,25.07448,26.45,24.696795,24.588236,23.211254,25.311787,27.235905,23.198513,25.757885,25.647335,24.032887,23.850481,24.711666,24.514906,23.395378,25.069834,21.21776,12.92876,25.227604,26.636087,25.406977,25.789865,26.504902,26.114216,27.436192,25.378334,22.570873,25.43306,24.110058,23.92975
1952,21.845427,20.503782,24.644905,20.519737,21.608768,25.90366,22.579166,21.727114,25.476099,23.752415,19.241684,18.858854,24.921429,21.44016,24.781012,24.882856,23.725807,24.236668,25.780132,22.685822,21.758953,27.558771,24.890476,25.382195,24.735521,23.96696,24.853645,26.475433,24.522436,24.37402,23.346397,25.131983,27.05841,23.199406,25.729465,25.826462,23.97738,24.009068,25.0125,24.982578,23.643908,25.108833,21.029133,12.886281,25.067839,26.500736,25.389536,25.858557,26.809805,26.087885,27.250477,25.73,22.65089,25.634039,24.34502,23.680828
1953,21.398615,20.987097,24.787127,20.589474,21.650434,25.77214,22.55235,21.733097,25.215076,24.179592,19.636929,18.895313,24.373215,20.92008,24.752796,25.046906,24.023388,24.430416,25.75649,22.668652,21.45312,27.385672,24.750944,25.077898,24.772228,23.866804,24.795574,26.516851,24.685257,24.25049,23.545406,25.117342,27.000391,23.687649,25.915552,25.666065,23.787052,24.237015,24.980833,24.876545,23.685085,25.226,21.295292,13.193598,24.948048,26.391525,25.398256,25.984009,26.806616,26.097479,27.035477,25.558332,22.740938,25.520287,24.34794,23.799309
1954,21.481255,20.708834,24.857592,20.419737,21.35239,25.663052,22.621462,21.68791,25.307425,23.948532,19.197994,18.732813,24.366072,21.317621,24.664557,24.790356,23.769354,24.378334,25.622501,22.509748,21.447903,27.186697,24.834524,24.995312,24.184937,23.725412,24.191668,26.279196,24.044231,24.189707,23.381153,24.957659,26.768848,22.98006,25.508482,25.408504,23.385267,23.788172,24.619167,24.638325,23.572128,24.816833,21.348978,12.870732,24.605469,26.569635,24.864923,25.518017,26.438726,26.090616,26.742142,25.244999,22.471926,25.144535,24.216763,23.944084
1955,21.49281,20.653975,24.568645,20.370615,21.27116,25.763931,22.424868,21.561031,25.309584,23.790956,19.184576,18.65625,24.8,21.14262,24.604483,24.802738,23.451612,24.00375,25.46715,22.399065,21.443897,27.092106,24.510468,24.756477,24.26646,23.671719,24.230207,26.18074,23.926281,24.154903,23.409756,24.97012,26.674454,23.047321,25.600445,25.344587,23.405357,23.647675,24.356667,24.571516,23.143978,25.018333,20.87814,12.767785,24.42448,26.337631,24.88876,25.595945,26.35147,25.590755,26.693333,25.346666,22.386974,24.975138,23.924377,23.596891
1956,21.399654,20.087019,24.290783,20.170614,21.355652,25.634912,22.375263,21.24331,25.51231,22.794744,18.994167,18.467188,24.605358,21.205221,24.59884,24.819405,23.438171,24.069584,25.412983,22.13354,21.057661,27.169445,24.69762,24.91634,24.248981,23.590477,25.483334,26.147964,24.214743,24.09853,22.482574,24.93626,26.7,22.873215,25.553125,25.257215,23.43988,23.592716,24.511667,24.019793,23.210505,24.869167,21.049969,12.930895,25.079426,26.430058,25.800388,25.43581,26.46201,25.610819,26.73381,25.255001,22.09547,24.990004,23.878592,23.501295
1957,21.768435,20.525135,24.673687,20.595175,22.341522,25.813465,22.542065,21.876644,25.291819,23.381676,19.817562,18.872917,24.913095,22.061796,24.771889,25.176071,24.388979,24.85125,25.746317,22.515068,21.677822,27.33962,24.932224,25.217512,24.87532,23.938229,25.749218,26.44068,24.50577,24.425,22.58606,25.178528,26.837772,23.50625,25.77887,25.696564,23.986755,23.651182,24.870832,24.497738,23.62521,25.2055,21.427074,12.740752,25.391016,26.476212,26.11124,25.7518,26.645834,26.262674,26.863571,25.564999,22.453075,25.416075,24.148945,23.360407
1958,21.67429,20.872715,25.121525,20.851315,21.849493,26.073597,22.69719,22.032513,25.53019,23.718702,19.960785,19.142708,25.539286,21.536898,24.868671,25.159882,24.775537,25.139584,25.772501,22.764795,21.616827,27.586258,25.145237,25.586002,25.324434,24.214771,25.633854,26.48963,25.192308,24.459805,23.014057,25.142717,27.068537,23.937054,25.918005,25.999054,24.491072,24.323803,25.160833,24.659733,23.661554,25.285334,21.099276,13.272054,25.639843,26.808857,26.128101,25.813965,26.910538,26.296955,27.088333,25.953333,22.822573,26.01742,24.272127,23.95039
1959,21.759113,20.841263,24.947987,20.602633,21.744854,25.750422,22.4999,21.992489,25.2175,24.045029,19.760338,18.872395,25.123215,21.757328,24.857067,25.440594,24.705107,25.1525,25.719122,22.67016,21.752312,27.59737,25.000904,25.321583,24.9625,23.943554,25.288542,26.426111,24.871794,24.467648,22.881348,25.223574,27.181076,23.736755,25.781178,25.459278,24.144047,23.871605,25.105,24.526905,23.785223,25.120667,21.20136,12.762602,25.378777,26.759022,25.60465,25.676352,26.863972,26.410925,27.058334,25.833334,22.564644,25.56719,24.270067,23.537176
1960,21.664051,20.340822,24.629892,20.349123,21.570072,25.694254,22.41207,21.668896,25.095758,23.603882,19.784891,18.665625,24.697025,21.420483,24.798365,25.097025,25.048923,25.284166,25.758596,22.328653,21.585377,27.442837,25.019909,25.35091,24.817175,23.79657,25.38802,26.353952,24.664103,24.54755,22.77352,25.365465,26.990732,23.483482,25.807217,25.459106,23.791668,23.882236,24.890835,24.367277,23.708824,25.220833,20.971554,12.753658,25.223177,26.86047,25.551937,25.872295,26.594608,26.36292,26.935715,25.758335,22.504612,25.42657,24.295403,23.968006
1961,21.423544,21.354244,25.141964,20.500439,21.841015,25.538,23.229465,21.701174,24.96125,24.476562,20.13287,18.80625,24.699406,21.23499,24.362816,25.417858,24.471237,24.857082,25.589386,22.680092,21.491076,27.220175,24.557266,24.961035,24.904375,23.766333,24.710938,26.301792,24.642948,24.260784,22.49377,24.89602,26.873444,23.428274,25.54799,25.588488,23.759672,23.493069,24.8925,24.526976,23.438795,25.1215,21.013716,12.494105,25.100391,26.316168,25.230814,25.738064,26.63235,25.980042,26.785,25.841665,22.398302,25.521336,24.123323,23.70177
1962,21.33756,20.80649,24.80534,20.329386,21.884275,25.60271,22.680788,21.398827,25.238483,23.302889,20.05936,18.653645,25.105358,21.260893,24.59383,25.271427,24.458332,24.86125,25.501492,22.28445,21.208145,27.266376,24.755215,24.985157,24.79082,23.776789,24.39922,26.285864,24.253206,24.437746,22.429459,25.09422,26.855295,23.121725,25.675446,25.568987,23.53125,23.575407,24.856667,24.247162,23.177591,25.151,21.257599,12.435569,24.850391,26.731955,24.842636,25.754053,26.662745,25.881302,26.714285,25.86,22.140938,25.465664,23.829647,23.594992
1963,21.408646,21.403532,25.217241,20.191227,22.056305,25.483448,22.362698,21.1142,25.04913,24.783428,20.213451,18.504688,24.602976,20.60753,24.667933,25.198334,24.631184,24.887083,25.359165,22.076256,21.009542,27.647076,25.075535,25.217968,24.970814,23.838837,25.088543,26.584072,24.429487,24.741667,22.780394,25.307507,27.23637,23.147768,25.988394,25.864862,23.63006,23.723276,24.818333,24.17913,23.22598,25.370667,21.213667,12.472765,25.192448,27.082575,25.377325,26.053604,26.656372,25.905848,26.997143,25.871668,22.144093,25.587864,23.954647,23.705051
1964,21.3263,20.83535,24.832363,20.229824,21.58,25.606861,22.30625,21.273592,25.256023,23.653881,19.855915,18.535418,25.044048,21.056927,24.472733,25.463215,24.672043,24.939583,25.604694,22.099041,21.250591,27.280848,24.668472,24.915821,24.615591,23.780022,24.742449,26.12352,24.646152,24.418137,22.291782,25.116066,26.790888,23.338392,25.665325,26.144674,23.807888,23.706661,24.873333,23.98908,23.275211,25.1355,20.817322,12.806402,25.108854,26.568588,25.16473,25.682657,27.00147,25.997478,26.832382,25.48,22.153236,25.533583,23.99368,23.397928
1965,21.420738,21.212538,25.042736,20.160526,21.914928,25.42679,22.162533,21.011972,24.642008,23.885891,20.228329,18.485937,24.730953,20.964056,24.574156,25.22369,24.138979,24.476665,25.452938,22.079634,21.106586,27.282019,24.737438,25.119596,24.77042,23.804108,25.246876,26.07074,24.84936,24.384314,22.540829,25.092192,26.944239,23.236755,25.57634,25.763575,23.895388,23.805681,24.684166,24.121588,23.508684,24.875,21.03234,12.213821,25.42591,26.575048,25.353682,25.554955,26.849508,26.0993,27.002857,25.555,22.262135,25.485611,24.128305,23.526123
1966,21.643902,21.23103,25.179237,20.539473,21.795435,25.672596,22.737467,21.739788,24.991856,23.957386,20.002121,18.820312,25.18512,21.332329,24.784441,25.01631,24.26586,24.6525,25.898026,22.576347,21.691236,27.483334,24.954473,25.12093,24.810331,24.00511,25.253386,26.471048,24.862179,24.704903,22.754887,25.337086,27.307867,23.100298,25.817114,26.01091,23.763393,24.085667,24.828335,24.46372,23.997969,25.233334,20.669645,12.808435,25.412762,26.695797,25.45814,25.862614,27.056864,26.552557,27.243093,25.788334,22.511166,25.651981,24.523754,23.817228
1967,21.408247,21.305721,25.035997,20.339035,21.403116,25.444456,22.994444,21.59026,24.853447,24.138447,19.64942,18.65677,24.530357,21.10005,24.459652,25.002262,24.230646,24.446249,25.403027,22.373127,21.369759,27.222515,24.639696,24.504036,24.467344,23.76879,24.961458,26.068457,24.43205,24.52696,22.3595,25.065916,26.953503,23.074108,25.499405,25.594416,23.290775,23.641033,24.733334,24.113937,23.127941,25.096167,20.934496,12.217683,24.766407,26.496891,25.097868,25.808334,26.749756,25.92752,26.921906,25.426666,22.230988,25.182377,23.716572,23.602806
1968,21.418781,21.113537,24.658405,19.999123,21.443115,25.554535,22.288425,21.418427,25.003408,23.64569,19.71892,18.272396,25.021427,21.410542,24.563766,24.695595,24.186829,24.38625,25.592937,21.95701,21.424839,27.437134,24.82734,24.97015,24.414743,23.737263,24.687761,26.373455,24.070513,24.585785,22.3397,25.095196,27.204672,22.94494,25.76994,25.582302,23.063244,23.536514,24.759167,23.56875,23.385855,25.234165,20.614483,12.197154,24.410938,26.7,24.889923,25.90946,26.815441,26.184872,27.079285,25.453335,21.856068,25.218079,24.00455,23.590372
1969,21.68633,21.660234,25.26417,20.551754,22.113987,25.776554,23.146,21.842606,25.226023,23.758049,20.502302,18.792707,25.152975,21.432732,24.876476,25.080595,24.569893,24.758333,25.876667,22.532352,21.698038,27.812428,25.253407,25.318195,24.863895,24.139357,24.898176,26.685308,24.635258,24.8,23.049026,25.371998,27.419937,23.83616,26.193676,26.216665,23.572918,24.148537,25.135834,24.466846,23.653502,25.466667,21.150557,13.00691,24.673046,27.280151,25.440504,26.20991,26.976963,26.325,27.273335,26.263332,22.427832,25.770334,24.22907,24.084284
1970,21.664814,21.299711,25.130068,20.474562,21.67355,25.867859,22.818453,21.777699,25.290075,23.59711,19.883366,18.746355,25.397024,21.901958,24.714558,24.85381,24.257795,24.45125,25.95614,22.415205,21.81543,27.72997,25.065517,25.367805,24.629787,24.085121,24.411198,26.637531,24.585897,24.682354,22.99262,25.18964,27.30997,23.637053,25.88497,25.829468,23.227083,23.744827,24.689999,24.603556,23.406162,25.438168,20.817392,12.887906,24.317188,26.868946,25.086239,26.113064,26.857107,26.12269,27.104523,25.831669,22.503075,25.378735,23.946838,23.98316
1971,21.619076,20.526554,24.418861,20.08728,21.165144,25.70007,22.26303,21.3277,25.245493,22.741146,19.593191,18.372395,25.079166,21.312199,24.389662,24.900595,24.23172,24.409584,25.357544,21.932238,21.398817,26.876461,24.361208,24.331055,24.140932,23.701435,24.277082,25.702717,24.289743,24.246078,22.46246,24.933859,26.577494,23.55253,25.457737,25.004984,23.049404,23.273102,24.529167,23.979885,22.833124,24.722332,20.846424,12.045223,24.13802,26.41211,24.779844,25.513288,26.485785,25.536064,26.399048,25.448334,22.027266,24.775639,23.561207,23.315674
1972,21.577217,21.074444,24.88816,20.492983,22.369638,25.83464,22.472586,21.581339,24.962955,23.561932,20.428396,18.769793,25.195833,21.073845,24.528955,25.169167,24.611021,24.8025,25.62465,22.334887,21.576506,27.104532,24.83247,24.829266,24.783276,23.92442,25.092709,25.97025,25.016666,24.370098,22.893147,24.795721,26.890575,23.987053,25.775074,25.433163,23.651936,23.83604,24.961666,24.668247,23.489006,25.142334,21.328775,12.463821,24.873829,26.917593,25.526163,26.012613,26.81152,26.219992,26.754047,25.721668,22.3644,25.266552,24.082567,23.621935
1973,21.839762,20.982431,25.007069,20.574562,21.366667,26.06535,22.542492,21.704226,25.525227,23.264868,19.747946,18.910938,25.545834,21.49031,24.5779,25.07119,24.72043,24.83125,25.91895,22.460411,21.711452,27.565205,25.136618,25.101727,24.657146,24.05113,24.80026,26.436975,24.670513,24.620098,23.235435,24.830631,27.373287,23.762798,26.047247,25.408934,23.614733,23.959396,25.086666,24.823061,23.810856,25.575167,20.849861,12.457113,24.761066,27.223078,25.393412,26.377253,27.135538,26.290583,27.214523,25.885,22.600243,25.550684,24.480509,23.825087
1974,21.448753,20.394451,24.396254,20.170614,21.140507,25.603954,22.224504,21.048944,25.252197,22.9277,19.02631,18.478125,24.67381,20.564808,23.952427,24.93238,24.24328,24.370417,25.699387,21.999886,21.076962,26.802341,24.291748,24.32959,24.115932,23.676151,24.183855,25.864136,24.41218,24.09853,22.62979,24.496998,26.734188,23.228573,25.522917,25.135052,23.204464,23.72865,24.480833,24.27913,23.157284,25.244167,20.825764,12.522764,24.391016,26.271414,24.67655,25.959461,26.6625,25.802277,26.476904,25.531666,22.15267,25.056034,23.817146,23.60544
1975,21.644716,20.567472,24.438084,20.223246,20.912174,25.811825,22.183828,21.400118,25.274128,22.975853,19.106478,18.51302,25.177975,20.889408,23.97748,25.205477,24.341936,24.571249,25.645132,22.16032,21.397123,26.691813,24.341625,24.386883,24.039782,23.658678,23.125261,25.814444,24.383333,24.089706,22.812946,24.388813,26.646496,23.597025,25.272768,25.218729,23.800594,23.433447,24.5925,24.315948,23.547829,24.9965,20.681099,12.22063,24.180208,26.219397,23.96841,25.714865,26.702942,26.025211,26.36619,25.513332,22.22775,25.057741,24.073277,23.771286
1976,21.394058,20.361809,24.39613,20.373245,21.542608,25.50822,22.498247,21.382042,25.052614,22.628881,19.519962,18.708855,24.549404,20.698696,23.823576,24.73,24.223925,24.46875,25.50886,22.312122,21.100243,26.719883,24.266872,24.497526,24.269588,23.710485,24.003124,25.53821,24.678846,23.853432,23.102999,24.127102,26.481699,23.209524,25.266146,25.207731,23.798512,23.782959,24.905,24.634699,23.170097,24.790167,20.411404,12.378658,24.785677,26.387964,24.715311,25.597523,26.889215,25.78631,26.28857,25.581667,22.461973,25.013456,23.769348,23.773445
1977,21.869717,20.680376,24.807856,20.575878,21.857101,25.67571,22.777546,21.934038,25.2086,23.815105,19.69793,18.84375,24.757738,21.42997,24.373524,24.978334,24.279034,24.605,25.861841,22.484818,21.901049,27.262426,24.645731,24.710905,24.647606,24.091087,23.604427,26.146048,25.38077,24.39853,23.096378,24.61096,27.157476,23.620237,25.766815,25.60567,24.354763,23.902653,25.319166,24.516773,23.313446,25.280834,21.05019,12.423678,25.114452,26.493353,24.665504,26.132656,26.876963,26.033405,27.01857,26.021667,22.546925,25.495766,24.07026,23.980396
1978,21.791233,20.673426,24.677866,20.47851,21.721811,25.894384,22.773016,21.56831,25.479923,23.865105,19.557852,18.759895,25.379168,20.81737,24.154324,24.991787,24.476345,24.61375,25.88149,22.246073,21.458656,26.925293,24.60271,24.60843,24.570381,24.072258,24.714323,25.907593,25.077564,24.37451,23.061604,24.494295,26.786762,23.486607,25.581995,25.558933,24.125,23.666874,25.226665,24.253555,23.652102,25.069,20.908512,12.072764,25.277735,26.528727,25.159496,25.997074,27.090443,26.441212,26.613094,26.145,22.418041,25.473225,24.172796,23.833248
1979,21.815645,20.435291,24.693518,20.264034,21.870653,26.015911,22.637798,21.672886,25.424507,23.1393,19.808367,18.51823,25.725,21.236748,24.676159,25.18381,24.654034,24.913334,25.977762,22.374544,21.56258,27.270761,25.057266,25.033333,24.634766,23.989582,24.849218,26.253765,24.813461,24.74902,23.18793,24.968468,27.119314,23.438393,25.878942,25.87732,24.098957,24.158298,25.035833,24.39102,24.133823,25.405,20.614124,12.728048,25.221874,26.933453,25.325193,26.286936,27.244116,26.893698,26.907383,26.286667,22.445713,25.51662,24.510489,23.877201
1980,21.766216,20.569893,24.841465,20.289913,21.67355,25.972385,22.715775,21.582277,25.508486,23.400852,19.892115,18.56875,25.486904,21.093273,24.378586,25.259167,25.114246,25.25,26.054035,22.370892,21.494703,27.34766,24.959154,24.986849,24.82072,23.992817,24.804426,26.202778,25.046154,24.753922,23.648052,24.878378,26.947586,23.7311,26.013393,25.853952,24.381548,24.160725,25.373333,24.813183,24.014145,25.418499,21.125942,12.782723,25.28763,26.876139,25.350775,26.262613,27.391422,26.578152,26.866428,26.483334,22.564482,25.616644,24.498133,24.175518
1981,21.738047,20.294777,24.6487,20.265789,21.998116,26.221369,22.588161,21.654108,25.579319,23.26141,19.468042,18.490625,25.86845,20.70718,24.644304,25.096071,24.687634,24.91375,25.73399,22.35589,21.508844,27.93041,24.73124,24.811491,24.557825,24.011143,24.763542,26.291296,24.78718,24.482843,23.004147,24.840542,27.377804,23.444643,25.918005,25.704983,24.016071,23.817047,25.273335,24.560452,23.52619,25.440166,21.023024,12.396341,25.120052,26.776281,25.091473,26.175674,27.032108,25.89986,27.6,26.641666,22.685356,25.367373,24.175192,24.182426
1982,21.741909,20.668587,24.80703,20.388597,22.613623,26.009815,22.664516,21.674648,25.227121,23.257198,20.030931,18.65,24.975,21.538153,24.473576,25.497738,24.504301,24.855833,25.855658,22.521734,21.777689,27.795176,24.690105,24.855534,24.681147,23.984512,25.221355,25.889816,25.179487,24.25245,22.927784,24.580029,27.154129,23.70506,25.645908,25.750431,24.155209,23.840631,25.1975,24.33707,23.469889,25.0685,21.330652,12.482622,25.447136,26.860088,25.4219,26.019144,27.090195,25.935293,27.384762,26.404999,22.806553,25.396038,24.134914,23.951942
1983,21.937855,20.906586,25.007809,20.74386,22.867392,26.338755,22.987896,22.594366,25.70284,22.624195,20.612774,18.939583,25.508333,22.270832,24.839188,25.404644,24.862097,25.284166,26.208069,22.920252,22.425968,28.211405,24.999958,25.204266,25.221134,24.332401,25.565624,26.574137,25.415384,24.631863,23.199512,25.087313,27.638317,23.909077,26.23348,25.952063,24.593155,23.596024,25.26,24.979633,23.778711,25.513834,21.104568,12.2475605,25.675913,27.051876,26.025387,26.467117,27.43652,26.303116,27.826904,26.721668,22.996845,25.832855,24.436445,23.922022
1984,21.893764,20.730299,24.80416,20.170614,21.744783,25.861465,22.37715,21.684391,25.468143,23.166145,19.623377,18.416668,25.27262,21.654118,24.777742,25.187857,24.096506,24.733334,25.956842,22.14984,21.90836,27.992544,24.839533,24.777962,24.41482,24.000776,24.603907,26.391048,24.444872,24.529903,22.988514,25.137238,27.533024,23.176935,25.8372,25.316494,23.849405,23.773537,24.997501,24.344755,23.469608,25.405499,20.857588,12.807927,24.95651,27.184544,24.991085,26.138966,26.708334,25.994293,27.641903,26.085001,22.557606,25.270697,23.929358,23.437695
1985,21.892447,20.917204,24.776478,20.164036,21.586449,26.0033,22.571825,21.381573,25.420986,23.472065,19.38572,18.432812,25.66012,21.364357,24.603165,25.197382,24.146236,24.733334,26.0675,22.23532,21.830349,27.948391,24.823687,24.919598,24.384409,23.949322,24.70547,26.256481,24.815384,24.396568,22.873638,24.803453,27.402725,23.45759,25.878199,25.7,24.17128,24.070215,24.675,24.273241,23.429482,25.266834,20.919706,12.981606,25.161327,26.98941,25.199032,25.913513,26.955393,26.047512,27.598333,26.039999,22.470875,25.069649,23.985584,24.022884
1986,21.687351,20.97621,24.891207,20.341667,21.99826,26.115692,22.464252,21.500706,25.55731,23.603077,19.607655,18.641666,25.954762,21.29955,24.615454,25.374287,24.20457,24.77125,26.004562,22.365,21.505054,27.771784,24.9273,25.030306,24.53239,23.9637,25.083855,26.089382,24.926281,24.293137,23.075233,24.7244,27.31106,23.51116,25.556698,26.328436,24.045982,23.826077,24.754168,24.478628,23.465687,25.043667,21.240108,12.236586,25.167057,27.007788,25.427326,25.78626,26.960785,26.02605,27.442142,26.321667,22.695227,25.316645,24.095833,24.01481
1987,22.215004,21.26373,25.302525,21.016666,22.691668,26.275448,22.936508,22.41467,25.694204,22.87429,20.27712,19.267187,25.751785,22.205873,25.11134,25.691427,24.703762,25.398335,26.523245,23.10854,22.562769,28.660526,25.369007,25.413704,25.108013,24.539633,25.558332,26.999691,25.46923,24.935785,23.367796,25.288738,28.152103,23.860268,26.386831,26.634792,24.510418,24.339014,25.624166,25.020618,24.022268,25.988165,20.876062,12.820529,25.778126,27.59708,25.823063,26.527252,27.467648,26.47759,28.302143,27.371668,23.433414,25.990528,24.670498,24.34456
1988,22.019785,21.11054,25.050127,20.68728,22.094059,26.349289,22.887104,22.042957,25.81716,23.083239,19.743406,18.920834,26.077381,21.375954,24.761076,25.475952,24.698387,25.265,26.476755,22.928928,22.068737,28.098537,25.019459,25.062176,24.802242,24.26256,24.976824,26.560802,25.303205,24.668137,23.173676,25.068018,27.7405,23.779762,25.984524,26.089863,24.455357,24.341648,25.335001,24.839907,23.640057,25.516499,20.957699,13.106199,25.513542,27.06605,25.391666,26.152252,27.301962,26.15343,27.755713,27.013332,22.994984,25.66835,24.222557,24.559715
1989,21.69125,20.401402,24.709227,20.033333,21.837173,26.086218,22.590046,21.557747,25.615683,22.869366,19.435305,18.270832,25.75238,21.261997,24.54636,25.556547,24.449463,24.97875,26.16206,22.157513,21.697956,27.616375,24.669744,24.677473,24.283314,23.831417,24.673437,26.397964,24.933973,24.591175,22.659306,24.999325,27.46807,23.601042,25.734375,25.76031,24.160715,23.746338,24.935833,24.149605,23.483053,25.484667,21.296791,12.451727,25.11862,26.498077,25.170155,26.038513,27.087744,26.052591,27.500713,26.666666,22.263754,24.965096,24.228256,23.930439
1990,21.979053,20.580145,25.069971,20.56579,22.276594,26.328388,22.639418,22.138145,25.685871,23.117092,19.694366,18.776562,25.75119,21.904217,24.919884,25.845001,24.689247,25.387917,26.313726,22.644428,22.237473,28.284649,25.424261,25.488476,24.681355,24.262726,25.226562,26.470432,25.070513,24.80245,23.160631,25.154654,27.686447,23.645388,26.080952,26.3305,24.12991,23.867107,25.694168,24.415121,23.716316,25.487833,21.467918,12.701931,25.319921,27.375477,25.760077,26.257883,27.33848,26.395834,28.004522,27.013332,22.863108,25.548794,24.499714,24.513256
1991,21.874393,21.125595,25.041132,20.64649,22.23,26.215816,22.85645,21.750118,25.373333,23.588448,19.829556,18.92552,25.670834,21.710592,24.88729,25.924881,24.69543,25.380417,26.254826,22.62363,21.803818,27.48348,25.202421,25.30804,24.770796,24.21201,25.92474,26.385494,25.440384,24.763725,23.243496,25.19985,27.318691,23.997768,26.04628,25.841839,24.434525,23.915665,25.225,24.663254,24.293417,25.434666,21.114313,12.524492,25.742447,27.054535,25.81066,26.229053,27.298285,26.890896,27.083572,26.13,22.71513,25.42336,24.889704,24.10436
1992,22.063202,20.607277,24.83469,20.738598,22.109276,26.204937,22.922255,22.156925,25.537388,22.731014,20.12548,18.960938,25.980951,22.387852,24.60807,25.572382,24.863441,25.43375,26.116404,22.735434,22.404839,27.315058,24.829063,24.861752,24.81663,24.264614,25.83724,26.24747,25.441668,24.556864,22.9985,24.905556,27.118069,23.934673,25.799627,25.198626,24.399107,23.807758,25.691666,24.571516,23.822409,25.290834,21.001251,12.312297,25.689713,26.61301,25.941086,26.052927,27.07108,26.482458,26.915714,25.878332,22.673058,25.223429,24.505892,23.670164
1993,21.959044,20.794489,24.955845,20.541227,22.039276,26.15408,22.711905,21.911854,25.448902,23.302273,19.850546,18.815624,25.76369,21.792318,24.47885,25.574167,24.593817,25.087917,26.171972,22.51799,21.931667,27.583334,24.94692,24.984472,24.7655,24.038305,25.86354,26.356852,25.284616,24.537254,22.93715,24.911787,27.40008,23.94241,25.998587,25.409622,24.32366,24.044968,25.325,24.460596,23.87682,25.349499,21.26177,12.709248,25.64271,27.010494,25.938374,26.194595,27.053186,26.510748,27.201904,26.425,22.740614,25.24877,24.485296,24.032902
1994,21.888203,21.367933,25.072952,20.508772,21.930145,26.044052,23.120768,22.00974,25.32,24.055729,19.971752,18.714582,25.096428,21.526205,24.53096,26.104641,25.055914,25.627085,26.256886,22.578335,22.345564,27.369736,24.945606,24.903093,24.614555,24.087982,25.982553,26.332901,25.492949,24.577942,23.030024,24.903679,27.320171,24.121578,25.674404,25.36761,24.373215,23.960953,25.86,24.492025,24.087605,25.273335,21.812962,13.051727,25.722397,26.72614,25.86434,25.914865,27.165195,26.576645,27.068333,26.1,22.439077,25.213503,24.76614,24.221287
1995,22.17209,20.915495,25.300232,21.138157,22.204927,26.146378,22.953703,22.39061,25.264053,23.552416,20.026491,19.370312,25.540476,22.459438,24.821835,25.753214,25.059408,25.464582,26.176975,23.022259,22.704355,27.61491,25.127338,25.180859,24.846758,24.484964,25.707813,26.579815,25.083973,24.933332,23.392231,25.25533,27.612616,23.937054,25.988913,26.209106,24.391518,24.07069,25.683334,24.903126,23.892576,25.462168,21.771008,12.941768,25.577084,27.0151,25.891474,26.225674,27.410538,26.488235,27.310476,26.641666,23.303398,25.780533,24.54004,24.211744
1996,22.032692,20.426537,25.046738,20.85351,21.75768,26.144867,22.800364,22.015963,25.286137,23.018703,19.479458,19.06875,25.41131,21.80994,24.587446,25.061548,24.78414,24.998333,26.020702,22.862923,22.445807,27.741812,25.062233,25.197819,24.49406,24.222986,25.008333,26.542469,24.700642,24.825489,23.247158,25.138063,27.490887,23.54494,26.215403,25.847336,23.913393,24.111147,24.9025,24.806826,23.485155,25.601166,21.660429,13.055692,25.091667,27.116049,25.202131,26.29482,27.284805,26.144012,27.27238,26.216665,22.966667,25.647633,24.224712,24.255959
