,AGO,BOL,BRA,BDI,ECU,IDN,MDG,MWI,PNG,PRY,PER,RWA,TLS,ZWE,COG,CUB,DOM,HTI,PHL,TZA,ZMB,BEN,CMR,CAF,COL,COD,CRI,CIV,SLV,GNQ,ETH,GAB,GHA,GTM,GIN,GUY,HND,IND,JAM,KEN,LAO,LBR,MEX,NPL,NIC,NGA,PAN,SLE,LKA,THA,TGO,TTO,UGA,VEN,VNM,YEM
1944,89.05776,84.22064,142.38377,98.623245,151.23949,214.8551,102.32189,95.33615,248.1943,62.305065,123.54647,96.78802,125.55654,53.546185,148.34077,108.08012,123.64032,151.82167,197.17856,91.021484,83.384,85.41111,131.38554,114.009315,229.23453,126.55322,337.83514,121.64,186.21666,204.41814,60.17942,173.23784,100.58053,193.97276,142.52731,207.45972,206.56876,96.82045,195.9275,53.699104,126.881165,209.79085,55.71343,122.48425,294.16055,89.57685,225.43587,227.30022,151.6375,138.89012,92.45762,162.50333,101.27929,183.00912,157.56577,13.144343
1945,93.15273,93.74428,155.15744,91.66491,141.86333,229.3481,108.4375,96.86526,260.74933,82.9153,118.92027,92.7,125.8006,54.6374,140.60512,104.47868,136.84758,145.90584,200.03557,84.651535,80.88637,83.897224,128.26666,112.42006,215.77661,121.37162,230.43152,118.816605,161.0173,189.44069,53.95592,158.5822,97.78629,224.49048,164.92195,230.80782,190.12454,91.99545,222.70915,44.472736,151.56107,191.38449,47.1468,136.03171,215.9927,93.53528,192.2905,250.83829,128.52133,151.1852,91.34453,139.04666,93.16974,165.70863,164.65144,13.282643
1946,76.327255,87.80032,139.0373,90.25877,132.75703,218.88785,128.5296,96.07841,250.46924,102.48972,126.71494,92.23542,124.580956,58.96466,134.40042,93.33738,106.383606,99.48125,189.47754,71.88582,78.072876,76.982895,123.04578,125.814514,198.1251,124.81997,221.35184,100.09704,97.84103,189.86618,64.91261,151.1105,89.52251,144.68333,156.69003,189.93445,93.79702,97.70131,134.775,44.68179,138.67725,186.35466,56.49397,143.72958,167.34596,94.92317,197.85155,226.4268,154.88701,140.40677,87.43071,147.065,102.292885,165.73868,167.61298,13.149007
1947,79.80099,89.58781,154.75058,98.85,165.50732,240.92888,109.010254,98.36209,256.30322,88.59763,121.043175,104.5099,132.9262,44.486595,142.02791,118.066666,110.80861,114.44417,207.86711,96.96434,82.81889,97.51959,127.79085,122.8183,218.04692,124.34094,224.3073,132.73593,151.18398,232.29411,60.805084,178.95511,110.145874,208.40239,146.93118,170.03024,176.76146,96.52382,159.68417,60.374462,126.407005,252.27518,52.64077,120.69767,194.79428,99.642235,208.21648,219.38896,150.72916,134.31818,109.97833,127.52167,100.89433,153.66034,148.5138,13.088514
1948,79.16478,98.94255,147.29056,84.55877,129.3058,235.91833,124.17668,93.73169,257.65692,77.84351,121.97876,87.98958,113.86369,55.708984,140.78934,127.045944,137.30295,143.43625,173.20184,77.84404,84.62102,84.71126,137.06067,113.95664,193.51608,122.14075,222.31302,107.25969,145.68974,207.5358,59.095634,159.75977,91.699295,207.86919,155.4625,213.2574,200.15982,93.701836,198.29001,50.8468,152.98459,171.45917,55.231884,139.78801,221.7366,98.385376,194.30775,220.509,125.514465,139.52461,96.21071,136.83499,95.31561,166.93016,156.62079,12.969172
1949,75.20253,87.026245,147.94873,84.979385,191.0313,233.55887,106.23448,65.47981,276.98907,78.567474,163.53903,90.46927,139.39285,45.35813,140.38893,98.021545,111.44032,112.97542,188.68448,62.642353,67.73073,98.14459,134.91187,108.64235,253.88309,114.61247,262.0875,132.49913,144.45769,202.46617,58.37845,163.62576,109.33069,171.13988,142.69963,251.72363,164.69122,98.49663,170.85083,35.828667,150.52193,200.70534,50.056763,131.85336,212.66223,96.26323,219.57422,222.49211,153.2821,146.64359,114.234764,143.49,86.12751,176.06009,159.7092,13.278498
1950,92.64504,90.018166,146.81454,94.13772,162.68436,243.73946,116.549034,104.261856,282.50555,102.60521,116.640724,97.03854,130.51846,49.83519,135.8248,128.3032,109.18227,110.82208,192.3882,84.62963,84.400215,78.71389,132.18465,121.82552,225.99728,131.00569,271.6474,108.62791,147.30257,207.38676,56.326458,165.0027,83.8169,183.95267,151.49844,213.87595,164.00522,87.25546,185.08833,44.90363,137.29642,169.36801,51.194805,127.93425,213.80351,90.22346,231.71452,209.8151,97.31127,147.40915,78.58929,139.15167,90.307205,166.17747,149.94348,12.869688
1951,92.38258,90.7755,135.8784,113.36623,167.46811,208.53293,106.41472,91.97911,242.95528,88.44148,121.34739,113.27291,93.42321,45.671486,135.88344,113.98572,116.08307,130.74374,195.99155,102.25774,85.328415,99.59108,137.59946,113.671,219.51498,127.11896,241.2211,141.25432,160.6423,223.5662,64.17802,170.11862,111.16067,210.22038,167.97873,236.9488,159.19376,85.214775,169.8625,75.316635,155.19832,236.3215,53.848103,111.92643,180.47421,101.2538,205.6058,242.3232,151.40956,154.36821,104.816666,173.99667,112.53859,171.42131,164.67543,13.4363985
1952,81.32635,85.33948,140.61015,81.695175,135.07834,242.87029,135.762,100.74742,296.73502,94.19891,118.260864,78.19427,95.2125,63.43569,143.39325,112.527855,108.822586,105.66333,220.36496,74.47436,89.35521,90.90351,137.12701,122.52301,205.38852,123.045334,247.97864,142.95512,176.30962,218.33481,54.624725,173.61516,110.11597,242.93066,153.52098,188.1238,194.65283,82.25321,150.80083,45.413147,149.99138,230.89499,60.690075,113.90051,217.40613,102.03564,174.66995,226.53177,109.91274,141.24507,105.112625,99.84334,90.60243,158.2753,154.06297,12.743956
1953,76.9719,91.95754,147.66202,93.12851,195.76463,222.69331,110.824036,85.27934,262.69867,91.68437,140.9154,97.001045,114.682144,75.19493,131.00043,117.42024,123.438705,128.23125,195.2229,77.200485,88.07591,104.65176,128.0218,111.405235,209.5848,122.339294,235.61874,130.5753,139.73334,187.08138,56.477745,153.45059,98.333954,195.46608,164.66495,220.26152,145.78363,93.45619,171.07417,48.96717,138.4458,239.38132,48.439053,121.64817,176.79466,98.45496,194.8341,251.6403,160.02133,154.90277,101.92833,136.23666,87.43446,169.91049,151.24527,12.921934
1954,85.77233,90.48958,141.01474,85.39868,152.67058,261.773,97.999466,75.82641,261.76572,104.44564,124.97435,90.33698,126.313095,65.56732,140.23491,136.37845,118.466934,123.0425,187.00302,73.15176,76.74538,91.05307,144.59457,118.36556,225.1563,127.4483,278.30624,140.08655,183.63974,188.5897,62.29959,163.92087,102.53723,258.27826,179.06584,265.14554,182.29196,94.58788,176.10251,48.563614,129.80266,217.40767,61.820507,126.4066,205.90274,110.70418,232.76743,243.6403,152.77475,134.61086,92.97238,169.26,94.54491,199.42926,145.22044,13.062349
1955,81.12966,95.17622,149.43607,89.40789,172.40471,260.59247,105.16335,95.01303,232.70242,82.775475,124.272545,103.56146,142.8125,65.294075,148.4518,102.54286,135.31049,139.47292,197.88205,82.161804,81.57223,104.175,141.33792,127.73734,232.92924,131.9849,276.1396,148.2063,179.71281,196.93333,56.736565,178.38327,115.30896,231.39404,166.13252,216.84665,158.7195,99.09661,165.70749,44.494972,120.06582,239.90933,67.046646,125.07967,191.58229,109.52415,207.44534,244.20586,135.24854,136.00186,111.63452,149.32333,98.568855,176.0998,138.95038,13.035751
1956,80.40585,89.07811,156.37363,94.02325,170.05319,252.04329,118.86147,107.414444,249.7564,105.966385,124.45427,104.76094,167.8125,65.48896,121.48839,90.20452,122.12688,129.66167,236.89558,86.33612,94.15968,79.97807,136.62308,112.86719,231.80807,130.52417,275.68854,108.04679,166.95963,217.1392,56.417213,149.65729,93.07235,245.59048,144.63773,242.76047,154.28513,107.699196,153.81667,48.31171,149.31638,173.16367,53.997406,121.188515,193.081,89.52042,218.9595,200.86868,110.63628,145.1945,82.11762,148.33334,94.153725,184.1101,155.21762,13.150993
1957,91.50725,96.182144,145.95834,101.70439,152.61153,211.33627,98.212364,93.842255,255.95761,99.08054,115.93632,107.898964,122.45654,52.614555,137.35016,117.362625,90.10887,86.19708,167.81145,92.84781,85.74263,110.03801,144.36584,123.48744,193.43124,129.36731,228.69637,149.35666,142.65,198.67255,59.47578,161.88454,115.87337,208.9991,175.0651,150.52466,146.20432,82.24388,125.42583,60.368176,133.7701,239.87717,51.549614,91.35945,192.7095,111.84131,182.9128,231.06396,178.18628,130.87238,115.37285,98.861664,96.96222,132.95497,142.6332,13.749006
1958,70.603325,98.258896,141.52718,90.83509,150.00485,225.44975,116.8005,76.31807,246.3783,101.741005,126.7307,97.23542,107.58274,69.467064,113.231064,133.23227,133.07312,134.30042,180.47601,78.498726,88.54713,69.47807,124.18144,118.768906,171.88316,114.89309,212.72604,98.56889,177.93333,155.34804,62.45401,124.19737,78.99517,240.38408,159.17776,153.49605,166.86726,96.388405,203.49,49.599678,123.15035,172.15083,73.917465,104.02653,174.52422,90.7071,170.80853,209.5,128.34485,121.76453,74.48595,150.98001,95.41044,134.18579,134.85652,12.994733
1959,80.33822,89.86586,141.30415,97.082016,152.98181,220.29619,135.34514,80.811264,248.7978,96.195076,126.848,101.84323,120.0256,52.09388,151.42722,115.018936,87.31344,81.155,180.8854,76.88459,82.30548,94.96842,132.73341,114.34381,202.48647,124.69051,200.06068,133.62518,129.78078,187.17941,58.59157,175.55743,105.52258,192.01755,152.36392,180.62112,129.77261,98.83907,139.89667,48.353127,130.96008,225.634,59.036133,104.65031,151.27057,101.3798,182.38857,222.88986,133.0272,142.1549,101.97191,106.28833,95.49102,150.35747,140.17232,13.4922285
1960,87.94044,89.52994,144.9512,85.51404,138.72667,229.1519,99.05923,84.49636,273.5133,90.60478,120.25728,89.71562,123.16786,47.403915,142.93639,129.91405,130.8707,139.74667,199.58974,82.39345,77.055756,101.63377,137.33334,122.42633,211.59451,131.01347,253.8302,129.44797,164.2327,199.81961,56.78374,174.90796,110.639725,233.28423,152.61584,183.55789,196.89108,86.273544,218.9725,49.320797,150.63544,212.70049,58.814014,103.30681,218.91536,105.51337,206.0911,229.37276,138.02206,137.02426,107.60596,105.65666,95.267075,151.26184,164.72495,12.661399
1961,96.05539,82.599945,139.48233,106.83948,145.3226,201.2498,131.99388,100.77794,270.9421,101.68812,128.46948,111.625,152.19583,53.752758,149.8289,96.716194,125.57688,133.65,188.87921,105.05632,101.44118,80.02792,124.432434,112.22084,215.13423,144.07341,223.90808,108.960556,145.07051,183.61128,68.36165,178.00465,90.08645,226.80966,148.7776,140.70326,170.40193,100.19181,174.22667,76.425575,159.161,201.06616,57.617004,117.70122,179.6444,92.83626,200.7157,223.83154,162.0652,151.78708,86.828094,129.47333,124.7475,149.14285,157.14981,12.241968
1962,84.92543,70.25858,144.56842,103.64736,144.08804,247.26706,101.811775,104.75575,269.23807,75.77292,124.802795,115.251564,147.15416,69.518524,150.24657,88.500595,105.81505,109.329575,213.60876,87.94327,101.58363,106.20365,143.9675,131.83829,226.2502,134.2035,246.55754,136.53296,181.36282,221.7201,60.484734,167.07034,114.53505,234.93808,164.2904,164.36761,185.07634,88.998024,135.57834,56.496513,141.76225,240.03166,53.784637,119.475204,229.5909,106.97327,181.7004,228.33694,129.71912,139.27199,111.752625,113.416664,100.61125,160.42511,139.00497,13.535881
1963,85.99748,71.402596,132.81342,116.25044,145.20384,193.42628,115.34593,108.27065,249.42033,83.99981,122.01166,118.20573,105.90178,50.64182,141.1518,128.76202,137.3,172.41083,178.3903,104.773605,90.72468,113.4443,130.41647,116.574844,224.12471,132.15915,238.53958,146.76648,124.5391,186.51569,68.53094,159.30489,126.14081,202.07738,154.09673,198.10446,157.02693,91.059296,270.76416,68.13617,148.30322,256.9465,55.650867,121.877235,207.92343,110.26576,166.781,225.55203,200.4,141.35504,124.04762,128.94667,104.04183,164.30963,147.54008,15.151209
1964,74.57479,81.66897,156.71019,100.90132,145.25638,244.03963,113.462326,74.73439,276.39346,83.067856,117.16522,100.23021,94.04345,46.722137,138.79884,113.853455,98.17607,112.31126,220.52298,83.62217,71.63532,88.30556,133.72751,121.12093,208.57413,123.763145,247.5953,115.07179,170.69487,192.33383,67.49038,140.93259,89.57305,223.29509,160.54062,162.25291,184.20312,96.99895,152.03334,55.64853,148.46114,191.98868,54.948402,106.4503,217.7629,97.93592,189.32578,204.36621,105.87573,139.80882,89.46786,145.14499,97.901375,150.72847,156.2197,13.606563
1965,71.23384,79.94127,146.76129,94.75702,159.83253,191.78848,134.69838,94.04812,233.85774,111.22145,118.60978,104.31563,106.805954,33.681023,130.73808,89.70226,100.50752,98.57,194.32394,81.97963,74.383224,88.00951,131.52615,109.52171,203.03026,122.63873,225.67473,116.01357,132.05,172.99167,55.9103,137.55984,100.881,217.63437,151.04204,145.43591,135.30714,76.54076,137.89833,45.39562,136.63747,205.08032,55.606537,99.32002,148.89818,96.7386,187.3374,206.39143,168.66862,138.0535,93.56524,127.369995,86.319176,137.14429,143.42256,13.669431
1966,86.3351,77.87703,145.98856,97.42412,139.43616,227.16385,103.192665,82.43944,267.02972,87.11719,112.72142,98.347916,105.8387,53.444782,147.72763,134.30692,117.44731,140.04292,203.13667,79.03795,76.08793,89.75322,139.62051,126.76576,207.36792,126.95571,280.67606,125.909195,166.7641,202.9544,63.38569,154.10413,99.60304,222.51741,162.35513,189.18282,207.12857,80.577446,215.43416,55.039978,150.5785,226.1145,61.909233,91.582115,248.3164,100.4156,202.23062,249.01172,140.20735,151.29318,97.67857,169.96834,96.27144,170.4918,150.86331,12.848143
1967,94.43657,77.33149,143.62653,110.70964,141.05725,199.11128,130.79848,91.36268,269.5501,73.52419,122.42527,106.475,117.99524,55.085846,126.549576,87.853806,72.85645,73.26583,192.13658,99.234474,87.62906,92.0193,129.15567,111.87132,206.82388,122.30753,256.5953,104.57556,111.60193,192.35883,74.759445,150.6141,93.74089,183.68423,160.24889,215.81787,123.495094,86.87805,89.95583,66.36961,133.26009,179.4565,58.864613,99.39522,178.57187,95.948906,228.34769,217.79099,154.5299,127.9327,99.165,126.98334,99.10866,162.02753,137.45197,15.012911
1968,87.747086,82.45879,144.35095,113.702194,145.53377,230.57434,121.24001,88.68451,240.87924,80.99152,123.285995,110.04584,113.88631,43.98027,133.59889,119.70762,93.95188,90.10417,149.47794,100.85573,82.6,105.36827,129.27208,117.90914,208.69771,126.73104,255.94246,146.71797,143.2141,191.41422,66.02952,146.64272,131.86557,225.60684,144.73795,216.44235,189.1363,82.80974,143.47583,77.77676,132.88803,244.16202,60.255302,113.19796,230.47083,103.43217,196.10544,238.36035,108.42525,124.75279,118.29262,125.99833,100.60574,151.26656,136.67346,12.88329
1969,96.3705,77.57805,139.3602,90.875,163.91522,217.39078,104.372116,89.455986,268.0901,96.72529,118.29405,91.59636,111.175,67.82902,145.32828,146.22464,109.94409,131.69958,166.23917,75.17445,96.15417,91.45439,143.69528,120.32076,203.92958,136.25531,265.59064,117.659325,194.37756,199.99706,60.841377,149.24948,98.05561,274.11145,162.2433,166.09192,197.98557,88.035385,189.76666,48.770077,138.12178,219.02068,62.94571,101.26921,228.66875,102.55967,191.72055,239.0597,160.87303,145.48819,97.73929,135.86,92.82354,152.69579,139.64932,11.093178
1970,77.69527,81.04326,143.8646,104.3636,171.42593,251.10698,103.21657,91.30129,286.93048,78.90062,139.60747,107.47447,125.7631,34.848995,142.94145,101.29417,150.76909,161.00583,212.48943,88.31279,78.33191,85.055405,132.81863,113.33453,233.12552,126.891235,292.29843,111.83049,177.01666,198.97255,62.66468,173.28484,87.49128,234.60995,136.30557,214.43025,172.09822,99.20361,222.74167,52.746265,155.7133,193.16367,59.956726,114.08425,216.27579,93.24744,302.89902,199.75743,150.86472,153.75774,94.94453,158.33334,102.5593,162.5223,148.61638,9.475778
1971,78.143265,83.00772,147.74057,106.664474,184.38979,242.43889,128.77243,87.74108,288.07944,92.494415,139.29901,104.38959,105.7131,49.901104,130.91736,91.1769,115.207535,114.723755,234.94939,81.41379,79.601074,82.97734,127.41737,104.2972,243.2479,119.87173,251.01718,116.90741,146.90962,193.22403,62.373596,139.84317,97.62913,186.51503,133.12262,212.5232,135.76027,93.01796,157.62418,49.1097,151.19875,188.96967,59.6121,130.32469,177.24388,90.867874,258.0285,184.25293,133.5924,140.88098,94.39333,144.575,89.59418,158.12245,149.25844,9.309283
1972,71.965225,88.36909,147.93144,101.47018,188.61008,175.48233,125.96085,86.85634,216.93594,91.353264,131.95657,104.368225,76.13095,58.26958,116.242935,122.76131,122.714516,130.95291,205.29382,91.44838,71.3536,80.74868,123.666016,105.89453,228.10129,121.286026,243.18515,112.504944,109.450645,161.94266,62.627045,136.54556,95.25919,182.36429,133.64903,198.57431,148.09628,72.834724,164.64584,54.733192,153.30617,202.99484,55.989265,98.60051,189.15208,87.69594,280.33896,200.33266,137.02548,135.05312,87.34262,124.26666,98.32573,149.5272,159.69827,10.2085495
1973,79.34657,92.599365,157.60127,92.34167,164.55783,265.5818,125.600464,75.451294,291.5252,94.84938,148.97713,103.05937,146.39642,56.554115,131.44246,111.15072,92.65538,102.434166,198.93198,79.451645,71.80177,80.111694,121.13994,103.68115,239.15433,116.54447,271.85184,113.49074,169.79935,166.52696,57.903137,154.17123,96.98372,227.43884,131.97574,187.75206,156.59673,95.71574,180.04832,43.684517,135.52528,205.33118,62.430317,125.782616,195.83932,81.20377,264.76007,197.1304,151.87697,143.14429,91.94072,130.15834,92.39037,160.16516,151.35306,12.749525
1974,83.47496,93.60536,159.00333,94.97807,160.68073,230.59554,130.85727,102.99672,251.77605,88.16368,126.57068,92.84895,131.38512,74.80929,138.34097,85.25714,104.714516,122.95917,208.84277,79.709114,94.070724,87.16213,131.869,110.45426,217.29268,124.54634,262.32812,111.967224,156.8391,160.13187,62.09809,146.62929,100.00366,189.13095,144.72322,201.62415,153.85938,82.98332,195.68167,47.552265,139.80258,187.55833,55.056385,115.67998,193.6026,94.48079,255.3312,201.70067,110.76495,140.40105,93.41214,122.09334,91.20607,147.43764,151.51059,11.681218
1975,82.966576,91.200905,152.14453,94.56886,195.55833,268.6878,137.06825,80.504105,297.99835,91.37869,141.69725,99.82292,142.23929,56.360847,136.07736,79.19643,98.8879,89.919586,198.78337,76.49221,77.991905,89.36024,129.36732,114.18424,238.61743,120.49619,269.1112,111.67216,138.3218,149.69902,64.38645,156.05383,95.804596,185.02664,146.05945,209.42252,154.50284,100.728226,153.05667,47.187645,154.92303,177.38667,56.174324,128.78526,204.50963,96.42497,289.98294,202.634,125.39559,147.2694,94.96715,118.89833,103.647255,149.89941,161.3692,14.848747
1976,83.83704,90.22865,146.17258,91.78421,179.3658,209.82002,111.3138,96.79988,253.2687,79.8571,135.2712,95.344795,145.94643,60.80025,137.62184,94.44607,91.29059,81.93834,200.43158,74.11488,89.666885,76.050735,130.1452,115.777504,222.14688,127.771645,212.7909,110.861855,118.57628,191.26274,67.81881,164.1714,94.02399,184.19048,151.16978,230.11658,130.48526,89.95537,97.10833,41.775322,133.5694,192.38766,62.49743,107.06889,152.76901,91.46436,205.26762,208.10564,124.011765,139.11523,86.415955,128.46333,94.53609,157.19385,142.08353,11.389982
1977,86.94585,97.52794,148.54324,108.64868,142.08963,225.23198,91.55797,85.45869,280.78915,82.91279,131.34,111.13646,125.00714,70.42701,139.2692,117.16524,124.67312,113.1,173.40114,90.7192,85.965004,70.024124,117.28933,106.941246,209.50244,131.34697,211.08699,103.77506,107.519875,201.39166,71.224396,159.39783,76.32921,165.14523,119.65959,166.28178,148.38646,95.502625,129.7025,67.44095,118.129684,187.70967,52.138,101.91676,172.07095,86.99319,237.57637,208.1412,145.9794,119.078674,69.765,96.39333,108.15663,143.55113,128.2966,13.672928
1978,79.053154,103.07174,148.80106,108.55526,132.00174,253.04387,105.80882,107.68815,260.69183,67.939865,122.05509,114.685936,125.9244,76.10482,120.52252,124.08488,111.95537,110.12583,182.85263,102.20559,101.34175,86.43831,134.53378,109.29063,215.57251,123.9104,240.70364,113.138084,126.6359,165.62206,58.595562,129.81607,95.20499,202.84435,144.90439,172.6506,177.78526,96.86748,154.4,63.381897,159.41,203.33682,65.607925,118.97439,205.11458,101.43146,245.40988,225.20923,124.77059,137.1792,96.10571,133.675,105.46619,162.58469,160.643,12.004836
1979,88.1082,100.90993,145.70877,107.87938,126.6942,212.14482,106.28839,100.65833,229.55289,99.87121,100.93425,106.73854,121.057144,47.786346,132.77452,129.10036,157.80727,184.20749,173.5906,106.395226,89.828766,96.62237,127.00603,111.430435,220.15555,123.31621,253.9703,131.14519,186.0641,169.3549,53.90905,145.33371,116.19415,237.16309,131.86041,202.82104,209.09822,80.38724,261.80084,57.79131,124.22633,208.42334,55.04713,104.11149,234.5789,96.882576,236.05098,220.13919,129.57867,117.71295,108.55619,155.27834,85.25186,167.1164,136.13252,12.219992
1980,70.7795,97.48514,145.25775,96.626755,141.79697,218.81702,115.1042,97.228165,245.23935,84.51042,118.72504,102.60469,138.57797,52.631927,138.77536,127.108925,111.6121,125.7675,203.49315,86.298744,80.46589,85.48918,131.32521,112.13637,199.36197,122.08213,259.07684,117.025,134.45512,165.80147,55.346203,150.25278,99.94533,212.40059,126.136826,182.614,168.09286,88.65819,192.5725,40.324352,162.95938,176.75183,55.843193,118.211075,207.52995,100.06455,250.67441,202.21036,93.73775,141.98172,91.74643,144.32167,86.13851,159.8414,159.55115,10.2901125
1981,65.806915,111.2645,141.10619,97.83684,171.89297,239.93509,115.77169,79.297066,271.32843,83.23433,142.9327,103.07344,132.60178,65.08565,132.42099,96.619286,152.0949,154.215,184.9656,81.004906,73.9639,79.24489,124.67033,111.3694,246.5492,119.60557,267.0513,106.95927,152.55193,160.47354,60.096027,142.05075,90.79533,218.87708,140.04866,207.49605,184.1979,90.42212,204.87666,55.838867,143.35988,176.55934,68.79439,115.76189,228.97356,91.5726,218.62578,214.3428,124.636765,131.5221,87.70238,171.41666,94.78722,179.48178,147.20647,11.004361
1982,74.9788,114.86599,148.61716,112.5057,162.69043,174.80673,155.47546,93.37172,199.55205,108.88145,136.73154,107.126564,121.34822,36.082527,131.74957,113.73488,118.32849,107.284164,169.68605,94.1832,77.62694,73.397514,128.49762,109.2112,222.56438,126.40983,228.38802,108.054504,144.53975,164.07205,62.498302,144.19917,86.76558,212.97173,130.78482,172.86632,165.28928,81.6531,115.74166,64.59644,147.39972,174.33583,51.877735,104.80569,198.7401,85.67802,182.70853,210.5687,119.820595,136.046,78.548096,143.45667,100.75445,158.29927,159.60052,10.4638605
1983,70.74023,90.12932,139.7861,91.70088,185.14609,230.62817,123.78158,76.02852,282.13242,120.11505,115.07658,102.7224,143.79822,38.622337,113.92305,110.27142,108.93656,101.15709,169.59561,75.94589,72.38218,62.265938,102.78752,102.39456,201.5948,119.02366,222.31718,81.42327,131.56538,129.99559,58.768013,107.9536,69.07679,196.34464,121.68854,137.65111,152.83661,98.97133,102.113335,44.670723,135.76569,152.5615,60.780922,118.23405,174.03671,73.014786,171.80174,205.82523,99.2799,132.93571,71.917145,151.27667,89.25534,139.6774,147.51193,14.343653
1984,73.95399,106.31813,149.55571,85.63202,167.55688,250.89932,138.11465,94.775116,256.0761,103.112976,133.73463,87.86927,137.2125,45.55969,134.39462,101.79072,108.072586,104.06834,209.29427,88.949974,79.02425,79.73875,121.64992,97.60495,232.55864,121.3832,248.95157,123.16056,144.82693,187.86667,44.788143,152.86832,99.92539,224.3549,119.382065,214.73169,127.731995,86.56168,143.38333,43.010384,163.6813,198.502,70.55553,115.300095,173.16446,89.05486,241.06201,190.66216,156.69412,133.1723,88.82524,147.92332,85.395386,163.15715,165.22505,9.496503
1985,74.40843,89.51847,160.9609,103.31622,109.27116,229.28113,127.52547,97.08286,286.7731,81.73973,100.03537,101.19844,102.65,62.56305,140.43881,108.57703,130.99382,128.27167,200.31978,85.59963,78.633064,82.092545,131.4603,107.26412,190.31711,125.345314,202.4651,116.64592,128.71281,187.63774,54.338005,161.04234,99.97368,207.39746,132.06496,168.60172,126.00714,85.68127,138.6525,51.560234,141.69656,183.04533,61.06121,119.34471,163.34439,88.58412,169.56105,200.40677,137.1456,136.12808,94.32405,134.775,95.02711,164.11371,153.04895,11.289076
1986,85.20312,91.118065,145.5209,105.05308,134.8003,226.73357,123.00149,96.3142,253.56209,109.81492,127.62129,97.71042,119.7131,50.57244,124.9904,87.03667,154.82016,143.19876,202.61124,93.75276,86.01798,78.16404,117.11662,98.97112,211.60225,128.56752,229.34558,98.232346,117.559616,176.4054,55.194744,144.8949,87.00452,177.43362,129.88615,166.07938,145.8183,82.69403,170.43417,54.76703,159.3285,158.8905,57.842445,107.61046,190.23178,88.408264,219.74243,174.34256,129.62157,130.54105,85.66167,159.93668,89.87047,171.27774,170.1477,11.3264675
1987,73.42308,93.02681,136.06015,100.37018,148.53922,199.79948,121.40596,68.80223,218.72522,105.89498,115.36572,101.83489,117.055954,39.365814,125.78334,100.685,115.29354,115.05501,158.20908,74.359955,66.306206,77.875,113.99422,102.575035,205.01436,130.05032,232.0216,117.87765,139.78719,177.96176,59.06369,143.70248,96.79821,162.26534,125.78884,159.08342,168.26741,78.32841,188.58167,47.214943,132.51184,185.96483,52.252693,120.4438,197.97343,82.76911,248.15059,191.27951,96.00319,125.70896,90.05357,116.826675,92.357605,151.17514,142.26743,10.615242
1988,86.831184,88.68449,146.56949,105.52193,169.63731,242.52397,116.49752,86.905045,271.96747,79.27391,117.98474,105.38698,127.22202,51.84508,138.14847,124.83917,129.27124,121.427505,200.74246,82.43464,77.97879,95.416374,128.99548,113.802895,224.98523,128.56456,264.85468,111.89729,183.05513,206.42256,60.898365,171.43094,92.76402,227.01428,130.5773,189.62576,205.9878,98.02459,191.37332,57.54264,129.75876,174.77667,61.600147,116.16544,230.66614,94.785065,220.12558,198.27928,147.36226,144.72275,98.836426,165.79832,109.91367,173.8965,135.8352,11.618092
1989,75.569595,78.80946,158.79214,102.058334,155.0042,242.92786,136.92197,110.83861,262.58026,90.489914,111.99147,89.06042,124.61488,54.61616,128.7734,94.14726,91.46855,80.17208,197.06697,95.397964,88.42409,88.0345,118.33645,108.041466,192.99176,117.58821,227.34818,120.99562,154.85385,174.07059,63.126343,150.79556,104.59712,224.8497,133.38661,197.45773,159.95149,84.51445,134.49583,57.427044,141.1972,196.89166,57.831654,108.14319,179.04166,91.60237,206.23799,202.42252,121.92892,134.36209,98.61595,125.8,93.99239,146.72879,147.71964,11.102375
1990,76.75372,96.15747,136.72195,100.54605,135.10486,210.61789,99.45483,69.14226,273.60995,104.46686,115.83037,93.219795,109.1512,51.742622,141.79019,102.99559,117.24785,110.08626,185.67496,87.15799,73.040886,74.11257,127.568436,107.30703,194.2705,118.649254,232.72864,101.68784,126.00834,191.07646,57.84511,154.77507,82.417755,179.8506,127.05111,258.56082,138.22202,101.04466,150.1725,59.84303,159.0542,175.95416,60.86325,120.09502,158.61655,89.01721,237.38586,186.99324,152.8549,128.17725,76.77333,130.12833,91.54563,180.09984,155.53822,11.482859
1991,86.63637,91.962265,141.17818,95.153946,126.95007,201.77066,127.60083,91.66326,235.49944,93.59209,104.14006,95.23802,96.256546,44.011646,129.7462,104.94273,98.81264,74.480835,163.14746,85.18285,79.00742,99.03392,123.65139,113.561,175.29526,121.093834,239.26457,106.021164,153.33078,183.57646,55.626324,148.62479,106.41502,214.80208,130.38327,189.45258,158.33498,89.91742,174.85834,48.31171,128.11197,189.23134,61.261353,93.65061,181.73164,97.50717,228.7655,188.01645,126.96568,129.56618,107.80524,135.08499,94.59766,146.56241,144.5638,13.249525
